state,date,weather_code,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,snowfall_sum
Andaman and Nicobar Islands,2016-01-01,51.0,26.733999252319336,28.18400001525879,0.5,0.5,0.0
Andaman and Nicobar Islands,2016-01-02,51.0,26.833999633789062,28.38399887084961,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2016-01-03,1.0,27.033998489379883,28.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-04,1.0,26.833999633789062,28.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-05,1.0,26.483999252319336,28.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-06,1.0,26.083999633789062,27.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-07,3.0,26.083999633789062,28.033998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-08,2.0,26.38399887084961,27.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-09,1.0,25.983999252319336,27.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-10,1.0,25.93400001525879,27.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-11,1.0,25.68400001525879,27.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-12,2.0,25.13399887084961,26.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-13,2.0,25.63399887084961,27.38399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-14,3.0,25.283998489379883,27.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-15,1.0,24.833999633789062,26.88399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-16,2.0,24.63399887084961,26.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-17,2.0,24.983999252319336,27.033998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-18,2.0,25.13399887084961,27.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-19,2.0,25.783998489379883,27.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-20,2.0,26.43400001525879,28.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-21,51.0,25.983999252319336,28.583999633789062,1.3000000715255737,1.3000000715255737,0.0
Andaman and Nicobar Islands,2016-01-22,51.0,26.733999252319336,28.333999633789062,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2016-01-23,51.0,25.88399887084961,28.233999252319336,1.4000000953674316,1.4000000953674316,0.0
Andaman and Nicobar Islands,2016-01-24,2.0,26.283998489379883,28.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2016-01-25,61.0,25.583999633789062,27.733999252319336,13.300000190734863,13.300000190734863,0.0
