state,date,weather_code,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,snowfall_sum
Andaman and Nicobar Islands,2011-01-01,51.0,25.93400001525879,27.583999633789062,0.5,0.5,0.0
Andaman and Nicobar Islands,2011-01-02,51.0,26.233999252319336,27.833999633789062,0.6000000238418579,0.6000000238418579,0.0
Andaman and Nicobar Islands,2011-01-03,53.0,25.783998489379883,27.083999633789062,3.9000000953674316,3.9000000953674316,0.0
Andaman and Nicobar Islands,2011-01-04,51.0,26.833999633789062,27.533998489379883,0.800000011920929,0.800000011920929,0.0
Andaman and Nicobar Islands,2011-01-05,51.0,26.483999252319336,27.783998489379883,0.4000000059604645,0.4000000059604645,0.0
Andaman and Nicobar Islands,2011-01-06,55.0,25.68400001525879,27.733999252319336,6.100000381469727,6.100000381469727,0.0
Andaman and Nicobar Islands,2011-01-07,63.0,24.43400001525879,25.18400001525879,65.59999084472656,65.59999084472656,0.0
Andaman and Nicobar Islands,2011-01-08,63.0,24.083999633789062,26.733999252319336,31.90000343322754,31.90000343322754,0.0
Andaman and Nicobar Islands,2011-01-09,61.0,25.18400001525879,27.43400001525879,5.899999618530273,5.899999618530273,0.0
Andaman and Nicobar Islands,2011-01-10,55.0,24.533998489379883,27.083999633789062,7.299999713897705,7.299999713897705,0.0
Andaman and Nicobar Islands,2011-01-11,53.0,24.333999633789062,26.233999252319336,5.600000381469727,5.600000381469727,0.0
Andaman and Nicobar Islands,2011-01-12,51.0,24.033998489379883,26.733999252319336,1.6000001430511475,1.6000001430511475,0.0
Andaman and Nicobar Islands,2011-01-13,51.0,25.033998489379883,26.583999633789062,2.700000047683716,2.700000047683716,0.0
Andaman and Nicobar Islands,2011-01-14,3.0,25.283998489379883,26.38399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-15,1.0,24.68400001525879,26.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-16,2.0,24.033998489379883,26.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-17,2.0,22.63399887084961,26.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-18,1.0,22.43400001525879,26.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-19,2.0,24.983999252319336,26.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-20,51.0,24.93400001525879,26.833999633789062,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2011-01-21,1.0,24.88399887084961,26.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-22,1.0,25.283998489379883,26.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-23,2.0,25.233999252319336,27.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-24,1.0,25.783998489379883,27.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-25,0.0,26.533998489379883,27.983999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-26,1.0,26.483999252319336,27.983999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-27,2.0,26.38399887084961,27.88399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-01-28,51.0,26.18400001525879,27.88399887084961,0.5,0.5,0.0
Andaman and Nicobar Islands,2011-01-29,61.0,25.18400001525879,27.233999252319336,3.9000000953674316,3.9000000953674316,0.0
Andaman and Nicobar Islands,2011-01-30,61.0,24.533998489379883,27.18400001525879,5.699999809265137,5.699999809265137,0.0
Andaman and Nicobar Islands,2011-01-31,53.0,25.88399887084961,26.88399887084961,1.9000002145767212,1.9000002145767212,0.0
Andaman and Nicobar Islands,2011-02-01,2.0,26.483999252319336,27.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2011-02-02,51.0,25.983999252319336,26.833999633789062,0.5,0.5,0.0
Andaman and Nicobar Islands,2011-02-03,53.0,25.63399887084961,27.533998489379883,1.8000000715255737,1.8000000715255737,0.0
Andaman and Nicobar Islands,2011-02-04,61.0,25.083999633789062,26.533998489379883,5.6999993324279785,5.6999993324279785,0.0
Andaman and Nicobar Islands,2011-02-05,53.0,25.68400001525879,27.283998489379883,2.4000000953674316,2.4000000953674316,0.0
