state,date,weather_code,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,snowfall_sum
Andaman and Nicobar Islands,2006-01-01,3.0,25.43400001525879,27.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-02,61.0,25.43400001525879,27.483999252319336,5.400000095367432,5.400000095367432,0.0
Andaman and Nicobar Islands,2006-01-03,51.0,25.083999633789062,27.18400001525879,0.9000000357627869,0.9000000357627869,0.0
Andaman and Nicobar Islands,2006-01-04,2.0,26.483999252319336,27.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-05,51.0,26.083999633789062,27.833999633789062,0.5,0.5,0.0
Andaman and Nicobar Islands,2006-01-06,53.0,25.93400001525879,27.88399887084961,2.9000000953674316,2.9000000953674316,0.0
Andaman and Nicobar Islands,2006-01-07,51.0,25.18400001525879,27.233999252319336,3.6000003814697266,3.6000003814697266,0.0
Andaman and Nicobar Islands,2006-01-08,51.0,25.68400001525879,27.083999633789062,0.6000000238418579,0.6000000238418579,0.0
Andaman and Nicobar Islands,2006-01-09,51.0,25.733999252319336,27.533998489379883,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2006-01-10,2.0,26.483999252319336,27.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-11,2.0,26.13399887084961,27.38399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-12,2.0,26.783998489379883,27.68400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-13,2.0,26.483999252319336,27.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-14,2.0,26.083999633789062,27.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-15,2.0,25.88399887084961,27.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-16,2.0,24.983999252319336,27.033998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-17,3.0,24.93400001525879,26.88399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-18,1.0,22.333999633789062,26.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-19,1.0,24.283998489379883,26.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-20,1.0,24.233999252319336,26.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-21,1.0,24.88399887084961,27.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-22,1.0,25.333999633789062,27.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-23,3.0,25.233999252319336,27.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-24,2.0,25.38399887084961,27.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-25,51.0,25.333999633789062,26.63399887084961,2.4000003337860107,2.4000003337860107,0.0
Andaman and Nicobar Islands,2006-01-26,1.0,25.93400001525879,27.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-27,1.0,25.88399887084961,27.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-28,2.0,25.63399887084961,27.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-29,3.0,25.93400001525879,27.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-30,2.0,25.483999252319336,27.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-01-31,1.0,25.733999252319336,27.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-01,0.0,26.033998489379883,28.38399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-02,51.0,26.38399887084961,27.88399887084961,0.7000000476837158,0.7000000476837158,0.0
Andaman and Nicobar Islands,2006-02-03,0.0,26.88399887084961,28.68400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-04,0.0,26.63399887084961,28.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-05,0.0,26.18400001525879,28.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-06,0.0,26.18400001525879,28.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-07,51.0,26.38399887084961,28.033998489379883,0.4000000059604645,0.4000000059604645,0.0
Andaman and Nicobar Islands,2006-02-08,51.0,26.43400001525879,28.333999633789062,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2006-02-09,51.0,26.43400001525879,28.283998489379883,0.5,0.5,0.0
Andaman and Nicobar Islands,2006-02-10,1.0,26.333999633789062,28.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-11,1.0,26.483999252319336,28.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-12,51.0,25.983999252319336,28.233999252319336,0.8000000715255737,0.8000000715255737,0.0
Andaman and Nicobar Islands,2006-02-13,51.0,25.43400001525879,28.233999252319336,2.1000003814697266,2.1000003814697266,0.0
Andaman and Nicobar Islands,2006-02-14,51.0,25.43400001525879,28.333999633789062,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2006-02-15,1.0,26.333999633789062,28.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-16,2.0,25.833999633789062,28.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-17,1.0,26.283998489379883,28.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-18,1.0,26.18400001525879,28.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-19,0.0,26.13399887084961,28.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-20,1.0,26.13399887084961,28.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-21,1.0,26.63399887084961,28.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-22,1.0,26.68400001525879,29.033998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-23,1.0,26.733999252319336,29.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-24,1.0,26.733999252319336,29.13399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-25,1.0,26.93400001525879,29.13399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-26,1.0,25.333999633789062,28.88399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-27,0.0,24.18400001525879,28.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-02-28,1.0,24.833999633789062,28.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-01,1.0,23.533998489379883,28.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-02,0.0,23.833999633789062,28.68400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-03,1.0,26.233999252319336,28.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-04,1.0,26.68400001525879,28.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-05,1.0,25.033998489379883,28.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-06,51.0,26.93400001525879,29.283998489379883,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2006-03-07,51.0,26.38399887084961,29.13399887084961,0.5,0.5,0.0
Andaman and Nicobar Islands,2006-03-08,1.0,26.13399887084961,28.68400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-09,1.0,25.43400001525879,28.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-10,1.0,26.583999633789062,28.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-11,2.0,25.583999633789062,29.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-12,1.0,26.983999252319336,29.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-13,1.0,26.38399887084961,29.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-14,1.0,26.833999633789062,29.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-15,2.0,26.93400001525879,29.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-16,2.0,26.783998489379883,29.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-17,2.0,26.983999252319336,29.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-18,51.0,26.93400001525879,30.033998489379883,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2006-03-19,1.0,27.18400001525879,30.18400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-20,1.0,27.033998489379883,30.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-21,1.0,26.88399887084961,29.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-22,51.0,26.333999633789062,29.18400001525879,1.0,1.0,0.0
Andaman and Nicobar Islands,2006-03-23,51.0,26.93400001525879,28.583999633789062,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2006-03-24,1.0,26.93400001525879,28.88399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-25,1.0,26.283998489379883,29.38399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-03-26,51.0,26.43400001525879,28.833999633789062,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2006-03-27,51.0,25.783998489379883,28.63399887084961,0.6000000238418579,0.6000000238418579,0.0
Andaman and Nicobar Islands,2006-03-28,53.0,26.733999252319336,28.533998489379883,1.600000023841858,1.600000023841858,0.0
Andaman and Nicobar Islands,2006-03-29,63.0,24.833999633789062,26.833999633789062,38.10000228881836,38.10000228881836,0.0
Andaman and Nicobar Islands,2006-03-30,61.0,25.283998489379883,28.38399887084961,4.0,4.0,0.0
Andaman and Nicobar Islands,2006-03-31,51.0,26.38399887084961,28.583999633789062,1.2000000476837158,1.2000000476837158,0.0
Andaman and Nicobar Islands,2006-04-01,1.0,26.18400001525879,28.88399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-02,1.0,25.13399887084961,29.18400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-03,1.0,25.38399887084961,29.033998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-04,1.0,26.63399887084961,28.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-05,1.0,25.233999252319336,28.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-06,1.0,24.783998489379883,28.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-07,1.0,25.783998489379883,28.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-08,1.0,25.733999252319336,29.68400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-09,2.0,26.483999252319336,29.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-04-10,51.0,26.483999252319336,29.68400001525879,0.7000000476837158,0.7000000476837158,0.0
Andaman and Nicobar Islands,2006-04-11,51.0,27.083999633789062,30.13399887084961,0.7000000476837158,0.7000000476837158,0.0
Andaman and Nicobar Islands,2006-04-12,51.0,27.333999633789062,29.93400001525879,0.4000000059604645,0.4000000059604645,0.0
Andaman and Nicobar Islands,2006-04-13,53.0,26.43400001525879,29.033998489379883,5.0,5.0,0.0
Andaman and Nicobar Islands,2006-04-14,61.0,25.833999633789062,28.983999252319336,6.399999618530273,6.399999618530273,0.0
Andaman and Nicobar Islands,2006-04-15,61.0,26.18400001525879,29.583999633789062,6.700000286102295,6.700000286102295,0.0
Andaman and Nicobar Islands,2006-04-16,55.0,26.233999252319336,29.13399887084961,6.299999237060547,6.299999237060547,0.0
Andaman and Nicobar Islands,2006-04-17,61.0,26.033998489379883,28.68400001525879,10.699999809265137,10.699999809265137,0.0
Andaman and Nicobar Islands,2006-04-18,51.0,25.93400001525879,29.13399887084961,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2006-04-19,61.0,25.63399887084961,29.283998489379883,1.600000023841858,1.600000023841858,0.0
Andaman and Nicobar Islands,2006-04-20,53.0,26.083999633789062,29.283998489379883,2.799999952316284,2.799999952316284,0.0
Andaman and Nicobar Islands,2006-04-21,53.0,26.38399887084961,29.18400001525879,3.1999995708465576,3.1999995708465576,0.0
Andaman and Nicobar Islands,2006-04-22,51.0,25.93400001525879,28.93400001525879,1.100000023841858,1.100000023841858,0.0
Andaman and Nicobar Islands,2006-04-23,51.0,25.93400001525879,29.083999633789062,2.0,2.0,0.0
Andaman and Nicobar Islands,2006-04-24,55.0,27.18400001525879,28.483999252319336,4.299999713897705,4.299999713897705,0.0
Andaman and Nicobar Islands,2006-04-25,63.0,26.333999633789062,28.88399887084961,19.200000762939453,19.200000762939453,0.0
Andaman and Nicobar Islands,2006-04-26,63.0,26.63399887084961,28.983999252319336,18.0,18.0,0.0
Andaman and Nicobar Islands,2006-04-27,63.0,26.88399887084961,29.283998489379883,13.0,13.0,0.0
Andaman and Nicobar Islands,2006-04-28,63.0,26.93400001525879,28.13399887084961,28.30000114440918,28.30000114440918,0.0
Andaman and Nicobar Islands,2006-04-29,53.0,26.88399887084961,28.833999633789062,5.199999809265137,5.199999809265137,0.0
Andaman and Nicobar Islands,2006-04-30,51.0,26.88399887084961,29.583999633789062,1.7999999523162842,1.7999999523162842,0.0
Andaman and Nicobar Islands,2006-05-01,53.0,27.083999633789062,28.88399887084961,2.6999998092651367,2.6999998092651367,0.0
Andaman and Nicobar Islands,2006-05-02,51.0,26.63399887084961,28.38399887084961,1.4000000953674316,1.4000000953674316,0.0
Andaman and Nicobar Islands,2006-05-03,51.0,26.68400001525879,29.033998489379883,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2006-05-04,1.0,25.733999252319336,29.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2006-05-05,51.0,26.38399887084961,29.233999252319336,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2006-05-06,51.0,26.43400001525879,29.333999633789062,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2006-05-07,55.0,27.083999633789062,29.38399887084961,3.0,3.0,0.0
