state,date,weather_code,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,snowfall_sum
Andaman and Nicobar Islands,2008-01-01,53.0,25.38399887084961,27.083999633789062,2.200000047683716,2.200000047683716,0.0
Andaman and Nicobar Islands,2008-01-02,3.0,26.483999252319336,27.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-03,3.0,26.283998489379883,27.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-04,2.0,26.18400001525879,27.38399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-05,1.0,26.083999633789062,27.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-06,1.0,25.88399887084961,27.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-07,2.0,26.13399887084961,27.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-08,1.0,25.88399887084961,27.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-09,0.0,25.93400001525879,27.88399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-10,1.0,25.483999252319336,27.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-11,1.0,24.63399887084961,27.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-12,1.0,24.38399887084961,27.083999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-13,1.0,24.583999633789062,27.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-14,1.0,24.983999252319336,27.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-15,0.0,24.583999633789062,27.38399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-16,1.0,24.783998489379883,27.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-17,0.0,25.283998489379883,27.88399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-18,1.0,25.583999633789062,27.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-19,0.0,26.43400001525879,28.083999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-20,0.0,26.333999633789062,28.18400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2008-01-21,1.0,25.88399887084961,28.43400001525879,0.0,0.0,0.0
