state,date,weather_code,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,snowfall_sum
Andaman and Nicobar Islands,2020-01-01,51.0,25.89099884033203,29.39099884033203,1.4000000953674316,1.4000000953674316,0.0
Andaman and Nicobar Islands,2020-01-02,51.0,25.990999221801758,29.19099998474121,0.8000000715255737,0.8000000715255737,0.0
Andaman and Nicobar Islands,2020-01-03,51.0,25.490999221801758,29.19099998474121,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2020-01-04,51.0,25.39099884033203,29.490999221801758,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2020-01-05,51.0,25.240999221801758,29.041000366210938,0.4000000059604645,0.4000000059604645,0.0
Andaman and Nicobar Islands,2020-01-06,1.0,25.39099884033203,29.39099884033203,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-07,1.0,24.541000366210938,28.840999603271484,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-08,2.0,24.14099884033203,29.14099884033203,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-09,1.0,25.041000366210938,29.590999603271484,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-10,2.0,24.69099998474121,30.041000366210938,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-11,53.0,23.64099884033203,30.240999221801758,1.5000001192092896,1.5000001192092896,0.0
Andaman and Nicobar Islands,2020-01-12,51.0,22.89099884033203,28.94099998474121,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2020-01-13,51.0,22.19099998474121,28.490999221801758,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2020-01-14,3.0,22.89099884033203,28.39099884033203,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-15,51.0,24.240999221801758,28.69099998474121,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2020-01-16,1.0,24.740999221801758,29.19099998474121,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-17,1.0,24.990999221801758,29.090999603271484,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-18,2.0,24.14099884033203,29.39099884033203,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-19,1.0,24.590999603271484,29.791000366210938,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-20,1.0,25.090999603271484,30.240999221801758,0.0,0.0,0.0
Andaman and Nicobar Islands,2020-01-21,51.0,25.840999603271484,29.541000366210938,1.0000001192092896,1.0000001192092896,0.0
Andaman and Nicobar Islands,2020-01-22,51.0,25.840999603271484,29.69099998474121,0.20000000298023224,0.20000000298023224,0.0
