state,date,weather_code,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,snowfall_sum
Andaman and Nicobar Islands,2022-01-01,51.0,25.94099998474121,29.14099884033203,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2022-01-02,3.0,25.240999221801758,28.791000366210938,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-03,51.0,25.39099884033203,28.840999603271484,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2022-01-04,3.0,25.541000366210938,28.990999221801758,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-05,3.0,24.490999221801758,28.541000366210938,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-06,1.0,24.89099884033203,29.041000366210938,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-07,1.0,24.791000366210938,29.090999603271484,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-08,51.0,25.39099884033203,29.240999221801758,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2022-01-09,1.0,25.44099998474121,29.19099998474121,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-10,1.0,24.94099998474121,29.14099884033203,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-11,51.0,25.64099884033203,29.14099884033203,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2022-01-12,51.0,25.291000366210938,28.590999603271484,0.7000000476837158,0.7000000476837158,0.0
Andaman and Nicobar Islands,2022-01-13,51.0,26.041000366210938,29.740999221801758,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2022-01-14,2.0,25.740999221801758,29.490999221801758,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-15,1.0,25.041000366210938,29.44099998474121,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-16,1.0,23.64099884033203,29.14099884033203,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-17,2.0,25.090999603271484,29.291000366210938,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-18,51.0,24.44099998474121,28.990999221801758,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2022-01-19,53.0,23.19099998474121,29.19099998474121,2.0,2.0,0.0
Andaman and Nicobar Islands,2022-01-20,63.0,22.340999603271484,26.090999603271484,6.800000190734863,6.800000190734863,0.0
Andaman and Nicobar Islands,2022-01-21,51.0,22.340999603271484,27.340999603271484,1.5000001192092896,1.5000001192092896,0.0
Andaman and Nicobar Islands,2022-01-22,51.0,21.19099998474121,28.44099998474121,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2022-01-23,51.0,21.240999221801758,28.69099998474121,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2022-01-24,2.0,20.740999221801758,29.44099998474121,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-25,51.0,21.89099884033203,28.490999221801758,0.8000000715255737,0.8000000715255737,0.0
Andaman and Nicobar Islands,2022-01-26,51.0,24.39099884033203,29.340999603271484,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2022-01-27,51.0,23.89099884033203,29.590999603271484,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2022-01-28,51.0,25.740999221801758,29.240999221801758,1.7000000476837158,1.7000000476837158,0.0
Andaman and Nicobar Islands,2022-01-29,55.0,24.740999221801758,28.94099998474121,3.6999998092651367,3.6999998092651367,0.0
Andaman and Nicobar Islands,2022-01-30,3.0,22.39099884033203,29.340999603271484,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-01-31,1.0,21.14099884033203,28.041000366210938,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-02-01,3.0,20.740999221801758,28.240999221801758,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-02-02,1.0,21.14099884033203,29.590999603271484,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-02-03,3.0,23.291000366210938,29.19099998474121,0.0,0.0,0.0
Andaman and Nicobar Islands,2022-02-04,51.0,22.740999221801758,29.291000366210938,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2022-02-05,3.0,23.490999221801758,29.94099998474121,0.0,0.0,0.0
