state,date,weather_code,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,snowfall_sum
Andaman and Nicobar Islands,2002-01-01,3.0,26.583999633789062,27.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-02,1.0,26.533998489379883,27.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-03,2.0,26.43400001525879,27.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-04,2.0,26.13399887084961,27.68400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-05,3.0,26.43400001525879,27.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-06,2.0,26.283998489379883,27.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-07,1.0,26.533998489379883,27.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-08,1.0,26.68400001525879,28.033998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-09,51.0,26.43400001525879,27.63399887084961,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2002-01-10,1.0,26.283998489379883,27.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-11,1.0,25.783998489379883,27.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-12,1.0,25.283998489379883,27.333999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-13,0.0,24.68400001525879,26.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-14,1.0,24.083999633789062,26.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-15,2.0,22.43400001525879,26.68400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-16,2.0,24.583999633789062,26.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-17,2.0,25.38399887084961,27.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-18,0.0,25.483999252319336,27.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-19,1.0,25.43400001525879,27.983999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-20,1.0,25.583999633789062,28.18400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-21,1.0,25.93400001525879,28.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-22,1.0,26.18400001525879,27.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-23,51.0,25.93400001525879,27.033998489379883,0.9000000357627869,0.9000000357627869,0.0
Andaman and Nicobar Islands,2002-01-24,1.0,25.583999633789062,27.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-25,1.0,25.38399887084961,27.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-26,2.0,24.93400001525879,27.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-27,2.0,25.533998489379883,27.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-28,1.0,26.083999633789062,28.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-29,1.0,26.68400001525879,28.233999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-01-30,51.0,24.783998489379883,27.43400001525879,1.3000000715255737,1.3000000715255737,0.0
Andaman and Nicobar Islands,2002-01-31,51.0,26.13399887084961,27.533998489379883,0.10000000149011612,0.10000000149011612,0.0
Andaman and Nicobar Islands,2002-02-01,51.0,26.43400001525879,27.483999252319336,0.20000000298023224,0.20000000298023224,0.0
Andaman and Nicobar Islands,2002-02-02,1.0,26.083999633789062,27.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-03,2.0,25.733999252319336,27.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-04,51.0,25.333999633789062,27.583999633789062,0.6000000238418579,0.6000000238418579,0.0
Andaman and Nicobar Islands,2002-02-05,1.0,24.983999252319336,27.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-06,1.0,24.68400001525879,27.083999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-07,2.0,24.63399887084961,27.083999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-08,2.0,24.93400001525879,27.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-09,1.0,25.333999633789062,28.083999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-10,1.0,25.63399887084961,28.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-11,0.0,25.783998489379883,28.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-12,1.0,26.233999252319336,28.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-13,1.0,26.083999633789062,28.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-14,0.0,26.18400001525879,28.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-15,1.0,26.033998489379883,28.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-16,1.0,25.983999252319336,28.18400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-17,0.0,26.283998489379883,28.18400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-18,0.0,26.083999633789062,28.38399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-19,1.0,25.93400001525879,28.583999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-20,1.0,25.88399887084961,28.533998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-21,0.0,25.63399887084961,28.483999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-22,0.0,26.083999633789062,29.18400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-23,0.0,26.13399887084961,28.93400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-24,0.0,26.13399887084961,29.13399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-25,0.0,26.533998489379883,29.43400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-26,1.0,26.733999252319336,29.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-27,1.0,27.033998489379883,29.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-02-28,1.0,26.733999252319336,29.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-01,1.0,26.233999252319336,29.733999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-02,1.0,26.033998489379883,29.18400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-03,1.0,25.63399887084961,28.63399887084961,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-04,1.0,24.583999633789062,28.283998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-05,2.0,25.43400001525879,28.68400001525879,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-06,1.0,26.083999633789062,28.833999633789062,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-07,0.0,25.13399887084961,28.783998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-08,1.0,25.88399887084961,28.983999252319336,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-09,51.0,26.88399887084961,29.13399887084961,0.30000001192092896,0.30000001192092896,0.0
Andaman and Nicobar Islands,2002-03-10,1.0,26.833999633789062,29.033998489379883,0.0,0.0,0.0
Andaman and Nicobar Islands,2002-03-11,51.0,26.43400001525879,28.88399887084961,0.10000000149011612,0.10000000149011612,0.0
